# node_id  community_id
0	0
1	0
2	0
3	0
4	1
5	0
6	0
7	1
8	2
9	2
10	2
11	2
12	2
13	2
14	2
15	0
16	0
17	2
18	0
19	0
20	2
21	2
22	0
23	2
24	2
25	0
26	2
27	2
28	3
29	0
30	1
31	3
32	2
33	2
34	2
35	2
36	2
37	2
38	2
39	2
40	2
41	2
42	2
43	2
44	2
45	2
46	2
47	2
48	2
49	1
50	2
51	0
52	0
53	2
54	2
55	2
56	2
57	2
58	1
59	3
60	3
61	3
62	3
63	3
64	1
65	1
66	3
67	1
68	1
69	1
70	1
71	1
72	3
73	3
74	3
75	3
76	3
77	1
78	3
79	3
80	3
81	3
82	3
83	3
84	3
85	1
86	3
87	3
88	3
89	3
90	3
91	3
92	3
93	3
94	3
95	3
96	3
97	3
98	3
99	3
100	3
101	3
102	3
103	1
104	1
