# node_id  community_id
0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	6
8	6
9	7
10	7
11	8
12	9
13	9
14	10
15	9
16	10
17	10
18	11
19	11
20	11
21	5
22	12
23	13
24	13
25	14
26	8
27	5
28	15
29	11
30	16
31	17
32	17
33	18
34	18
35	18
36	19
37	19
38	19
39	19
40	18
41	14
42	14
43	8
44	20
45	20
46	20
47	20
48	16
49	12
50	7
51	5
52	21
53	13
54	10
55	4
56	21
57	15
58	14
59	14
60	17
61	7
62	17
63	22
64	22
65	22
66	23
67	24
68	22
69	23
70	24
71	25
72	26
73	13
74	15
75	16
76	25
77	25
78	27
79	27
80	27
81	12
82	15
83	28
84	13
85	12
86	25
87	4
88	4
89	4
90	4
91	13
92	17
93	8
94	8
95	26
96	21
97	18
98	15
99	15
100	15
101	16
102	16
103	11
104	17
105	23
106	16
107	4
108	24
109	10
110	25
111	21
112	26
113	26
114	7
115	7
116	24
117	24
118	24
119	21
120	5
121	16
122	16
123	16
124	17
125	8
126	26
127	26
128	26
129	26
130	11
131	8
132	13
133	12
134	17
135	15
136	17
137	25
138	8
139	8
140	16
141	18
142	18
143	18
144	21
145	5
146	17
147	10
148	21
149	21
150	8
151	18
152	21
153	17
154	17
155	17
156	17
157	17
158	17
159	17
160	11
161	5
162	8
163	8
164	8
165	8
166	5
167	14
168	25
169	25
170	25
171	20
172	4
173	17
174	17
175	21
176	5
177	4
178	4
179	21
180	4
181	14
182	27
183	27
184	27
185	25
186	16
187	25
188	7
189	17
190	11
191	8
192	21
193	17
194	5
195	4
196	5
197	21
198	21
199	21
200	21
201	21
202	18
203	8
204	4
205	7
206	21
207	24
208	8
209	7
210	29
211	29
212	29
213	29
214	26
215	26
216	25
217	28
218	28
219	25
220	28
221	28
222	17
223	25
224	25
225	25
226	25
227	25
228	25
229	25
230	25
231	13
232	17
233	18
234	18
235	26
236	15
237	15
238	30
239	31
240	31
241	32
242	32
243	33
244	34
245	35
246	36
247	35
248	37
249	37
250	37
251	30
252	30
253	38
254	31
255	31
256	37
257	37
258	31
259	37
260	39
261	39
262	40
263	41
264	42
265	43
266	39
267	39
268	43
269	43
270	44
271	44
272	44
273	44
274	44
275	44
276	32
277	33
278	34
279	37
280	37
281	42
282	37
283	32
284	32
285	31
286	32
287	32
288	45
289	30
290	45
291	46
292	46
293	34
294	43
295	37
296	32
297	43
298	34
299	31
300	43
301	37
302	37
303	31
304	37
305	37
306	31
307	31
308	43
309	47
310	37
311	40
312	37
313	37
314	33
315	33
316	31
317	45
318	45
319	30
320	30
321	38
322	30
323	43
324	46
325	46
326	33
327	48
328	48
329	35
330	35
331	43
332	33
333	31
334	42
335	34
336	45
337	31
338	45
339	45
340	43
341	43
342	33
343	33
344	40
345	40
346	43
347	49
348	49
349	39
350	39
351	32
352	49
353	33
354	31
355	33
356	33
357	35
358	47
359	34
360	37
361	34
362	46
363	32
364	32
365	32
366	32
367	30
368	37
369	39
370	30
371	36
372	44
373	34
374	33
375	36
376	30
377	35
378	36
379	48
380	43
381	37
382	39
383	50
384	51
385	50
386	50
387	50
388	52
389	53
390	54
391	54
392	54
393	51
394	54
395	0
396	55
397	55
398	55
399	55
400	55
401	54
402	54
403	54
404	54
405	54
406	54
407	0
408	0
409	54
410	54
411	54
412	54
413	50
414	52
415	50
416	52
417	52
418	0
419	0
420	0
421	0
422	56
423	54
424	52
425	52
426	51
427	51
428	50
429	50
430	52
431	54
432	54
433	54
434	57
435	57
436	54
437	53
438	54
439	54
440	52
441	52
442	52
443	52
444	52
445	50
446	50
447	51
448	0
449	0
450	52
451	0
452	50
453	0
454	50
455	50
456	0
457	54
458	57
459	50
460	54
461	57
462	50
463	0
464	52
465	0
466	52
467	0
468	52
469	52
470	50
471	54
472	54
473	54
474	58
475	59
476	60
477	60
478	60
479	60
480	60
481	58
482	60
483	60
484	60
485	60
486	60
487	58
488	61
489	60
490	62
491	58
492	60
493	60
494	60
495	60
496	60
497	60
498	60
499	26
500	63
501	63
502	63
503	63
504	63
505	63
506	64
507	64
508	64
509	65
510	64
511	66
512	66
513	66
514	67
515	68
516	68
517	68
518	68
519	68
520	68
521	69
522	24
523	63
524	63
525	70
526	71
527	71
528	70
529	70
530	70
531	70
532	63
533	63
534	66
535	72
536	72
537	72
538	66
539	64
540	64
541	64
542	64
543	64
544	64
545	64
546	72
547	63
548	63
549	63
550	66
551	66
552	63
553	63
554	72
555	63
556	63
557	72
558	72
559	72
560	64
561	64
562	72
563	72
564	63
565	64
566	64
567	63
568	63
569	64
570	24
571	65
572	65
573	63
574	72
575	73
576	74
577	75
578	75
579	76
580	77
581	78
582	74
583	74
584	79
585	78
586	80
587	80
588	81
589	82
590	82
591	82
592	83
593	83
594	75
595	75
596	75
597	81
598	81
599	81
600	81
601	81
602	81
603	84
604	84
605	84
606	84
607	85
608	85
609	85
610	85
611	85
612	74
613	74
614	78
615	86
616	86
617	87
618	87
619	78
620	81
621	86
622	86
623	88
624	88
625	74
626	78
627	75
628	75
629	83
630	83
631	87
632	87
633	87
634	87
635	78
636	78
637	89
638	86
639	86
640	74
641	74
642	84
643	90
644	90
645	91
646	91
647	90
648	90
649	77
650	77
651	86
652	79
653	86
654	88
655	88
656	84
657	84
658	84
659	73
660	73
661	92
662	92
663	76
664	76
665	93
666	93
667	79
668	87
669	80
670	91
671	89
672	94
673	94
674	94
675	78
676	78
677	77
678	80
679	80
680	79
681	86
682	79
683	79
684	86
685	86
686	90
687	90
688	95
689	95
690	92
691	92
692	93
693	79
694	93
695	93
696	83
697	83
698	96
699	96
700	76
701	76
702	76
703	80
704	91
705	75
706	97
707	97
708	86
709	97
710	97
711	84
712	84
713	89
714	89
715	77
716	77
717	87
718	87
719	77
720	77
721	98
722	98
723	98
724	77
725	77
726	79
727	77
728	96
729	96
730	73
731	95
732	95
733	99
734	99
735	99
736	99
737	93
738	93
739	100
740	100
741	101
742	102
743	102
744	101
745	102
746	101
747	102
748	100
749	100
750	100
751	100
752	100
753	100
754	103
755	100
756	100
757	100
758	104
759	102
760	102
761	102
762	102
763	102
764	105
765	103
766	103
767	106
768	104
769	104
770	106
771	106
772	104
773	106
774	105
775	100
776	106
777	102
778	102
779	102
780	102
781	102
782	103
783	103
784	102
785	106
786	106
787	103
788	102
789	102
790	53
791	103
792	107
793	107
794	107
795	108
796	108
797	106
798	102
799	102
800	107
801	107
802	101
803	103
804	107
805	100
806	103
807	103
808	108
809	108
810	108
811	108
812	104
813	104
814	102
815	101
816	101
817	105
818	105
819	105
820	105
821	103
822	108
823	104
824	104
825	109
826	67
827	110
828	110
829	67
830	111
831	69
832	69
833	112
834	112
835	113
836	113
837	110
838	110
839	110
840	110
841	24
842	24
843	112
844	109
845	110
846	109
847	114
848	114
849	115
850	112
851	112
852	110
853	110
854	112
855	112
856	112
857	110
858	110
859	112
860	112
861	112
862	112
863	112
864	112
865	109
866	112
867	69
868	69
869	69
870	109
871	110
872	110
873	110
874	110
875	116
876	116
877	110
878	110
879	114
880	109
881	112
882	110
883	112
884	109
885	110
886	114
887	114
888	114
889	114
890	110
891	112
892	113
893	116
894	116
895	69
896	113
897	110
898	112
899	69
900	109
901	110
902	110
903	110
904	69
905	69
906	69
907	115
908	115
909	115
910	69
911	114
912	117
913	117
914	117
915	118
916	118
917	117
918	118
919	69
920	69
921	119
922	119
923	119
924	119
925	119
926	119
927	119
928	110
929	110
930	110
931	110
932	69
933	120
934	121
935	121
936	122
937	123
938	123
939	124
940	124
941	122
942	122
943	125
944	125
945	125
946	122
947	122
948	126
949	126
950	126
951	126
952	123
953	123
954	123
955	123
956	124
957	124
958	120
959	120
960	27
961	23
962	126
963	127
964	126
965	128
966	128
967	27
968	27
969	121
970	126
971	126
972	128
973	128
974	123
975	127
976	126
977	129
978	126
979	22
980	22
981	23
982	23
983	123
984	124
985	124
986	127
987	27
988	27
989	27
990	122
991	127
992	129
993	120
994	122
995	125
996	120
997	27
998	129
999	122
1000	126
1001	120
1002	120
1003	125
1004	125
1005	120
1006	27
1007	120
1008	120
1009	120
1010	127
1011	127
1012	127
1013	127
1014	120
1015	124
1016	124
1017	124
1018	123
1019	123
1020	128
1021	128
1022	123
1023	123
1024	123
1025	126
1026	126
1027	126
1028	125
1029	23
1030	23
1031	123
1032	123
1033	23
1034	126
1035	120
1036	22
1037	120
1038	23
1039	23
1040	23
1041	127
1042	127
1043	126
1044	127
1045	125
1046	123
1047	129
1048	126
1049	120
1050	123
1051	124
1052	123
1053	120
1054	127
1055	23
1056	127
1057	27
1058	125
1059	123
