# node_id  community_id
0	0
1	0
2	1
3	1
4	2
5	3
6	4
7	5
8	5
9	5
10	6
11	6
12	6
13	7
14	7
15	7
16	7
17	8
18	9
19	9
20	9
21	9
22	9
23	10
24	10
25	11
26	11
27	11
28	12
29	13
30	14
31	14
32	15
33	16
34	16
35	16
36	17
37	17
38	17
39	18
40	19
41	4
42	20
43	21
44	22
45	23
46	22
47	22
48	22
49	24
50	24
51	25
52	25
53	25
54	25
55	26
56	25
57	27
58	27
59	0
60	28
61	29
62	30
63	31
64	32
65	33
66	14
67	34
68	34
69	35
70	14
71	14
72	36
73	36
74	36
75	37
76	37
77	26
78	38
79	39
80	40
81	41
82	42
83	42
84	43
85	44
86	45
87	44
88	13
89	46
90	13
91	47
92	48
93	49
94	50
95	50
96	51
97	52
98	53
99	54
100	54
101	55
102	55
103	14
104	56
105	14
106	14
107	57
108	58
109	59
110	60
111	60
112	60
113	61
114	60
115	62
116	4
117	4
118	63
119	63
120	63
122	64
123	64
125	9
126	9
127	9
128	65
129	61
130	9
131	9
132	66
133	67
134	67
135	23
136	60
137	60
138	68
139	69
140	70
141	32
142	52
143	52
144	52
145	71
146	71
147	72
148	73
149	74
150	40
151	73
152	75
153	75
154	44
155	76
156	77
157	78
158	78
159	78
160	37
161	37
162	79
163	80
164	81
165	82
166	83
167	84
168	85
169	86
170	86
171	80
172	86
173	87
174	88
175	88
176	89
177	88
178	88
179	90
180	90
181	90
182	77
183	39
184	91
185	92
186	93
187	94
188	69
189	69
190	69
191	69
192	95
193	95
194	96
195	96
196	96
197	57
198	57
199	56
200	97
201	97
202	98
203	98
204	96
205	99
206	99
207	99
208	99
209	99
210	99
211	99
212	99
213	99
214	99
215	9
216	74
217	99
218	99
219	99
220	99
221	99
222	99
223	100
224	101
225	102
226	102
227	101
228	98
229	103
230	61
231	61
232	104
233	105
234	106
235	61
236	107
237	107
238	107
239	107
240	108
241	108
242	108
243	109
244	110
245	111
246	112
247	50
248	50
249	113
250	52
251	114
252	115
253	112
254	2
255	114
256	116
257	18
258	116
259	105
260	117
261	46
262	46
263	46
264	49
265	98
266	33
267	68
268	83
269	118
270	35
271	119
272	119
273	119
274	120
275	120
276	120
278	121
279	18
280	122
281	123
282	124
283	125
284	118
285	126
286	127
287	128
288	129
289	129
290	130
291	130
292	131
293	131
294	131
295	132
296	132
297	133
298	133
299	54
300	134
301	135
302	135
303	136
304	59
305	137
306	138
307	138
308	138
309	138
310	138
311	139
312	139
313	139
314	140
315	140
316	140
317	141
318	141
319	141
320	141
321	141
323	138
324	138
325	142
326	142
327	143
328	143
329	20
330	110
331	144
332	59
333	145
334	146
335	147
336	147
337	148
338	148
339	148
340	149
341	149
342	149
343	150
344	118
345	42
346	151
347	4
348	39
349	39
350	39
351	39
352	122
353	116
354	85
355	4
356	4
357	152
358	152
359	86
360	153
361	153
362	106
363	106
364	106
365	154
366	154
367	90
368	155
369	155
370	2
371	122
372	156
373	73
374	157
375	157
376	157
377	157
378	158
379	159
380	160
381	160
382	161
383	161
384	162
385	161
386	161
387	163
389	164
390	82
391	164
392	43
393	106
394	104
395	142
396	165
397	165
398	80
399	74
400	166
401	94
402	94
403	167
404	168
405	168
406	168
407	169
408	170
409	170
410	105
411	105
412	18
413	18
414	116
415	171
416	171
417	171
418	171
419	172
420	171
421	173
422	174
423	175
424	176
425	177
426	177
428	178
429	178
430	143
431	54
432	54
433	54
434	68
435	99
436	179
437	180
438	86
439	181
441	106
442	106
443	106
445	182
446	183
447	184
448	182
449	185
450	185
451	186
452	18
453	179
454	179
455	187
456	172
457	56
458	56
459	56
460	188
461	189
462	189
463	70
464	38
465	22
466	190
467	74
468	74
469	12
470	12
471	12
472	74
473	12
474	56
475	70
476	191
477	191
478	18
479	192
480	122
481	192
482	192
483	192
484	26
485	193
486	106
487	192
488	192
489	192
490	22
491	47
492	47
493	86
494	25
495	25
496	23
497	23
498	26
499	26
500	194
501	116
502	52
503	160
504	195
505	196
506	196
507	196
508	196
509	197
510	198
511	199
512	199
513	146
514	200
515	200
516	74
517	122
518	100
519	70
520	155
521	4
522	201
523	201
524	86
525	202
526	203
527	203
528	167
529	203
530	204
531	113
532	4
533	29
534	205
535	206
536	207
537	23
538	208
539	209
