# node_id  community_id
0	0
1	0
2	1
3	1
4	1
5	1
6	1
7	2
8	2
9	2
10	2
11	2
12	3
13	3
14	3
15	3
16	4
17	4
18	4
20	5
21	5
22	5
23	6
24	6
25	6
27	7
28	7
29	7
30	8
31	8
32	8
33	8
34	8
35	9
36	9
37	9
38	9
39	9
40	9
42	10
43	10
44	11
45	12
46	11
47	13
48	14
49	13
50	13
51	8
52	8
53	8
54	8
55	15
56	15
57	8
58	8
59	16
60	16
61	16
62	17
63	18
64	19
65	19
66	20
67	20
68	20
69	21
70	21
71	21
72	21
73	22
74	22
75	22
76	22
77	23
78	24
79	23
80	23
81	25
82	25
83	25
84	26
85	26
86	26
87	27
88	27
90	15
91	28
92	28
93	28
94	29
95	29
96	29
97	29
98	29
99	29
100	29
102	30
103	30
104	30
105	31
106	31
107	31
108	32
109	32
111	33
112	33
113	34
114	34
116	35
117	35
118	36
119	36
120	37
121	37
122	38
123	38
124	38
126	39
127	39
128	39
129	40
130	40
131	8
132	8
133	8
134	8
135	41
136	41
137	42
138	42
139	43
140	43
141	43
142	43
143	43
144	43
145	43
146	43
147	43
148	43
149	44
150	45
151	44
152	44
153	46
154	46
155	46
156	46
157	21
158	21
160	47
161	47
162	48
163	48
164	49
165	49
166	50
167	50
169	51
170	51
171	51
172	52
173	52
174	52
175	53
176	53
177	53
179	54
180	54
181	54
182	55
183	55
184	34
185	34
186	34
187	56
188	56
189	56
190	57
191	11
192	11
193	11
194	58
195	59
196	59
197	59
198	59
199	59
200	6
201	6
202	6
203	48
205	60
206	60
207	61
208	61
209	61
210	62
211	62
212	62
213	63
214	63
215	63
216	14
217	14
218	14
219	64
220	64
221	64
222	64
223	41
224	14
225	29
226	65
227	65
228	66
229	66
230	66
231	66
233	67
234	67
235	67
237	68
238	68
239	69
240	69
241	69
242	70
243	70
244	71
245	71
246	71
247	72
248	73
249	73
250	73
251	14
252	14
254	74
255	74
256	74
258	75
259	75
260	76
261	76
262	77
263	77
264	77
265	77
266	77
267	77
268	77
269	77
270	78
271	78
273	79
274	79
275	79
276	80
277	80
278	80
279	81
280	81
281	81
282	81
283	81
284	81
285	81
286	82
287	82
288	82
289	82
290	83
291	83
292	83
293	84
294	84
296	85
297	85
298	85
299	85
300	85
301	48
302	48
303	48
304	48
305	86
306	86
307	77
308	86
309	87
310	29
311	88
312	88
313	89
314	89
315	89
316	48
317	48
318	90
319	90
320	91
321	91
322	91
323	91
324	91
325	91
326	92
327	92
328	92
329	92
330	93
331	93
332	94
333	94
334	94
335	94
336	95
337	95
338	96
339	96
340	96
341	96
342	64
343	64
344	64
345	14
346	14
347	14
348	97
349	97
350	97
351	97
352	97
353	97
354	98
355	98
356	98
357	99
358	99
359	99
360	99
361	99
362	17
363	17
364	17
365	17
366	100
367	100
368	100
369	6
370	24
371	24
372	101
373	101
374	101
375	102
376	102
377	102
378	102
379	103
380	103
381	103
382	104
383	104
384	104
385	105
386	105
387	105
388	105
389	105
390	105
391	105
392	105
393	106
394	106
395	106
396	106
397	107
398	107
399	107
400	107
401	80
402	80
403	80
404	80
405	80
406	50
408	108
409	108
410	108
411	108
412	108
413	108
414	72
415	72
416	92
417	92
418	109
419	109
421	90
422	110
423	110
424	110
425	111
426	111
427	111
428	112
429	112
430	113
431	113
432	113
433	114
434	114
435	71
436	115
437	115
438	115
439	36
440	36
441	36
442	21
443	21
444	116
445	116
446	117
447	117
448	117
449	117
450	81
452	118
453	118
454	118
455	118
456	118
457	118
458	118
459	118
460	119
461	119
462	119
463	119
464	120
465	120
466	120
467	121
468	121
469	121
470	121
471	121
472	122
473	122
474	122
475	123
476	123
477	123
478	123
479	124
480	124
481	124
482	124
483	125
484	125
485	8
486	126
487	126
488	8
489	8
490	87
491	87
492	87
493	87
494	127
495	127
496	127
497	128
498	128
499	48
500	45
501	45
502	45
503	45
505	129
506	129
507	57
508	57
509	57
511	130
512	130
513	71
514	131
515	131
516	131
517	44
518	132
519	132
520	133
521	133
522	134
523	134
524	134
525	134
526	134
527	134
528	135
529	135
530	136
531	136
532	136
533	136
534	137
535	137
537	138
538	138
539	138
540	138
541	138
542	138
544	139
545	139
546	15
547	15
548	37
549	37
550	37
552	140
553	140
554	140
556	141
557	141
558	141
