# node_id  community_id
0	0
1	0
2	1
3	0
4	2
5	0
6	3
7	0
8	4
9	0
10	0
11	0
12	0
13	0
14	1
15	0
16	0
17	1
18	0
19	1
20	1
21	0
22	0
23	0
24	5
25	0
26	0
27	0
28	1
29	0
30	0
31	0
32	1
33	0
34	6
35	0
36	7
37	0
38	0
39	0
40	0
41	1
42	0
43	0
44	1
45	0
46	8
47	0
48	0
49	0
50	0
51	0
52	0
53	5
54	0
55	0
56	0
57	5
58	9
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	8
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	2
79	0
80	5
81	0
82	0
83	0
84	0
85	0
86	8
87	0
88	0
89	3
90	0
91	4
92	5
93	1
94	5
95	3
96	0
97	0
98	0
99	8
100	0
101	5
102	8
103	0
104	0
105	0
106	0
107	10
108	7
109	0
110	4
111	1
112	0
113	0
114	0
115	1
116	1
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	7
128	0
129	0
130	0
131	8
132	0
133	0
134	0
135	7
136	11
137	1
138	0
139	7
140	1
141	0
142	0
143	8
144	1
145	0
146	0
147	3
148	0
149	1
150	0
151	1
152	2
153	0
154	0
155	0
156	0
157	0
158	0
159	7
160	0
161	0
162	1
163	0
164	0
165	0
166	0
167	1
168	0
169	0
170	0
171	9
172	0
173	6
174	0
175	8
176	0
177	8
178	0
179	0
180	5
181	2
182	0
183	0
184	7
185	0
186	0
187	5
188	0
189	0
190	0
191	0
192	0
193	4
194	5
195	2
196	5
197	7
198	12
199	0
200	0
201	4
202	0
203	0
204	5
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	1
215	0
216	1
217	0
218	2
219	3
220	1
221	0
222	0
223	0
224	0
225	8
226	1
227	8
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	5
243	1
244	0
245	4
246	0
247	0
248	0
249	5
250	0
251	7
252	0
253	0
254	5
255	0
256	0
257	0
258	0
259	4
260	0
261	0
262	1
263	8
264	4
265	0
266	5
267	0
268	0
269	0
270	0
271	0
272	0
273	2
274	0
275	2
276	0
277	0
278	8
279	0
280	0
281	7
282	0
283	0
284	7
285	0
286	0
287	0
288	0
289	1
290	0
291	0
292	0
293	0
294	0
295	0
296	8
297	0
298	0
299	5
300	5
301	0
302	5
303	0
304	0
305	0
306	2
307	0
308	0
309	7
310	1
311	0
312	1
313	0
314	0
315	0
316	0
317	0
318	0
319	3
320	7
321	8
322	0
323	0
324	0
325	0
326	1
327	3
328	2
329	0
330	5
331	0
332	0
333	1
334	0
335	0
336	0
337	1
338	0
339	0
340	0
341	0
342	0
343	1
344	0
345	0
346	5
347	0
348	6
349	6
350	6
351	12
352	6
353	6
354	6
355	6
356	6
357	13
358	6
359	6
360	6
361	6
362	6
363	6
364	12
365	6
366	6
367	6
368	6
369	13
370	6
371	6
372	6
373	6
374	6
375	6
376	6
377	6
378	6
379	6
380	13
381	13
382	6
383	6
384	6
385	6
386	6
387	6
388	6
389	14
390	6
391	6
392	6
393	12
394	6
395	6
396	6
397	6
398	6
399	12
400	6
401	6
402	6
403	6
404	6
405	6
406	6
407	6
408	6
409	6
410	6
411	6
412	6
413	6
414	6
415	6
416	6
417	6
418	6
419	6
420	6
421	6
422	6
423	6
424	13
425	6
426	6
427	6
428	6
429	6
430	6
431	6
432	6
433	6
434	6
435	13
436	6
437	6
438	6
439	6
440	6
441	12
442	6
443	6
444	6
445	6
446	6
447	6
448	6
449	6
450	6
451	6
452	6
453	6
454	12
455	6
456	6
457	13
458	6
459	13
460	6
461	6
462	6
463	6
464	6
465	6
466	6
467	6
468	6
469	13
470	6
471	6
472	6
473	6
474	6
475	6
476	12
477	13
478	6
479	6
480	6
481	6
482	6
483	6
484	6
485	6
486	13
487	6
488	6
489	6
490	6
491	6
492	6
493	6
494	6
495	6
496	6
497	6
498	6
499	6
500	6
501	12
502	6
503	6
504	6
505	13
506	6
507	6
508	6
509	13
510	6
511	6
512	6
513	6
514	6
515	6
516	13
517	6
518	13
519	6
520	6
521	6
522	6
523	6
524	6
525	6
526	10
527	6
528	6
529	6
530	6
531	6
