# node_id  community_id
0	1
1	8
2	4
3	9
4	1
5	9
6	4
7	5
8	5
9	1
10	9
11	2
12	7
13	4
14	7
15	4
16	1
17	6
18	7
19	0
20	6
21	5
22	5
23	1
24	2
25	8
26	7
27	6
28	2
29	0
30	0
31	7
32	4
33	8
34	7
35	0
36	7
37	8
38	7
39	4
40	9
41	1
42	7
43	7
44	10
45	8
46	3
47	4
48	10
49	3
50	2
51	5
52	9
53	3
54	7
55	0
56	6
57	10
58	6
59	6
60	4
61	7
62	6
63	6
64	4
65	6
66	10
67	3
68	5
69	2
70	6
71	7
72	9
73	3
74	9
75	10
76	6
77	5
78	5
79	0
80	0
81	9
82	0
83	3
84	9
85	7
86	10
87	6
88	3
89	8
90	2
91	10
92	10
93	1
94	0
95	6
96	6
97	6
98	9
99	7
100	4
101	0
102	9
103	8
104	1
105	8
106	4
107	9
108	5
109	8
110	3
111	5
112	10
113	6
114	3
